_dbt_source_relation,ss_id,prev_ss_id,organization_id,connector_type,asset_type,asset_id,import_time,asset_hostname,asset_operating_systems,asset_ipv4,asset_device_type,vuln_cves,vuln_cvss3_base_score,vuln_cvss_base_score,vuln_description,vuln_exploit_available,vuln_risk_factor,vuln_name,vuln_port,vuln_id,vuln_remediation,vuln_severity,finding_priority,severity_modification_type,first_seen_at,last_seen_at,finding_state,asset_operating_system_version,asset_fqdn,finding_url,location_url,vuln_labels
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:41995187-fae5-5d71-a608-2ed8e12ccc20:wiz_issue:635d2120-914c-406c-b651-49ba00412c0c,635d2120-914c-406c-b651-49ba00412c0c:635d2120-914c-406c-b651-49ba00412c0c,demo_env,wiz,virtualMachine,635d2120-914c-406c-b651-49ba00412c0c,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-1897""]",7.8,null,"The package `vim-common` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-1897`, which exists in versions `< 2:8.2.5172-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1829.html) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-1897) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:8.2.5172-1.amzn2.0.1` or higher, using `yum update vim-common`.",null,null,vim-common,null,635d2120-914c-406c-b651-49ba00412c0c,yum update vim-common,low,P3,null,2022-09-22 08:27:10.140948,2023-04-19 15:35:39,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'41995187-fae5-5d71-a608-2ed8e12ccc20))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:16ba0d54-1a13-5266-a77c-ebefabaa3b4d:wiz_issue:635d2120-914c-406c-b651-49ba00412c0c,635d2120-914c-406c-b651-49ba00412c0c:635d2120-914c-406c-b651-49ba00412c0c,demo_env,wiz,virtualMachine,635d2120-914c-406c-b651-49ba00412c0c,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-1304""]",7.8,null,"The package `e2fsprogs-libs` version `1.42.9-19.amzn2` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-1304`, which exists in versions `< 1.42.9-19.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1884.html) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-1304) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1.42.9-19.amzn2.0.1` or higher, using `yum update e2fsprogs-libs`.",null,null,e2fsprogs-libs,null,635d2120-914c-406c-b651-49ba00412c0c,yum update e2fsprogs-libs,low,P3,null,2022-12-07 23:14:04.098973,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'16ba0d54-1a13-5266-a77c-ebefabaa3b4d))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:8b8d1d3d-b95e-516a-96da-4c6ec1294586:wiz_issue:635d2120-914c-406c-b651-49ba00412c0c,635d2120-914c-406c-b651-49ba00412c0c:635d2120-914c-406c-b651-49ba00412c0c,demo_env,wiz,virtualMachine,635d2120-914c-406c-b651-49ba00412c0c,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-21123""]",5.5,null,"The package `kernel` version `4.14.281-212.502.amzn2` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-21123`, which exists in versions `>= 4.0.0 && < 4.14.285-215.501.amzn2`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1813.html) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-21123) severity: `Medium`).nnThe vulnerability can be remediated by updating the package to version `4.14.285-215.501.amzn2` or higher, using `yum update kernel`.",null,null,kernel,null,635d2120-914c-406c-b651-49ba00412c0c,yum update kernel,low,P3,null,2022-09-22 08:27:11.357585,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'8b8d1d3d-b95e-516a-96da-4c6ec1294586))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:57d8a5fe-ed09-5a48-aec4-2d2c1d12b70b:wiz_issue:635d2120-914c-406c-b651-49ba00412c0c,635d2120-914c-406c-b651-49ba00412c0c:635d2120-914c-406c-b651-49ba00412c0c,demo_env,wiz,virtualMachine,635d2120-914c-406c-b651-49ba00412c0c,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-1735""]",7.8,null,"The package `vim-minimal` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-1735`, which exists in versions `< 2:8.2.5172-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1829.html) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-1735) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:8.2.5172-1.amzn2.0.1` or higher, using `yum update vim-minimal`.",null,null,vim-minimal,null,635d2120-914c-406c-b651-49ba00412c0c,yum update vim-minimal,low,P3,null,2022-09-22 08:27:11.45044,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'57d8a5fe-ed09-5a48-aec4-2d2c1d12b70b))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:7a4a205a-41d3-534d-b954-f8535c67fefa:wiz_issue:635d2120-914c-406c-b651-49ba00412c0c,635d2120-914c-406c-b651-49ba00412c0c:635d2120-914c-406c-b651-49ba00412c0c,demo_env,wiz,virtualMachine,635d2120-914c-406c-b651-49ba00412c0c,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-2284""]",7.8,null,"The package `vim-filesystem` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-2284`, which exists in versions `< 2:9.0.475-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1868.html) with vendor severity: `Low` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2284) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:9.0.475-1.amzn2.0.1` or higher, using `yum update vim-filesystem`.",null,null,vim-filesystem,null,635d2120-914c-406c-b651-49ba00412c0c,yum update vim-filesystem,low,P3,null,2022-10-24 22:39:27.591501,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'7a4a205a-41d3-534d-b954-f8535c67fefa))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:960b478c-315b-5d94-a024-fdae8fc30cd9:wiz_issue:90f3383f-ae23-42ab-a718-1dcd81a27248,90f3383f-ae23-42ab-a718-1dcd81a27248:90f3383f-ae23-42ab-a718-1dcd81a27248,demo_env,wiz,virtualMachine,90f3383f-ae23-42ab-a718-1dcd81a27248,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2020-14372""]",7.5,null,"The package `grub2-tools-minimal` version `1:2.02-0.86.el7_8` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2020-14372`, which exists in versions `< 1:2.02-0.87.el7_9.2`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:0699) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-14372) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1:2.02-0.87.el7_9.2` or higher, using `yum update grub2-tools-minimal`.",null,null,grub2-tools-minimal,null,90f3383f-ae23-42ab-a718-1dcd81a27248,yum update grub2-tools-minimal,high,P1,null,2023-03-22 15:58:42.226627,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'960b478c-315b-5d94-a024-fdae8fc30cd9))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:7c03db79-7de5-5b20-94e6-28ab2d6255da:wiz_issue:ee33fca6-006a-4bce-b46b-7b47c2b12d2c,ee33fca6-006a-4bce-b46b-7b47c2b12d2c:ee33fca6-006a-4bce-b46b-7b47c2b12d2c,demo_env,wiz,virtualMachine,ee33fca6-006a-4bce-b46b-7b47c2b12d2c,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2022-28733""]",0,null,"The package `grub2-common` version `1:2.02-0.86.el7_8` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2022-28733`, which exists in versions `< 1:2.02-0.87.el7_9.11`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2022:8900) with vendor severity: `High`.nnThe vulnerability can be remediated by updating the package to version `1:2.02-0.87.el7_9.11` or higher, using `yum update grub2-common`.",null,null,grub2-common,null,ee33fca6-006a-4bce-b46b-7b47c2b12d2c,yum update grub2-common,low,P3,null,2023-03-22 15:58:42.252418,2023-04-19 15:36:29,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'7c03db79-7de5-5b20-94e6-28ab2d6255da))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:aa43e075-e13e-57f4-92ff-0b0e6034fa1b:wiz_issue:692ab2a4-3961-4b89-9554-1af4e2626ca6,692ab2a4-3961-4b89-9554-1af4e2626ca6:692ab2a4-3961-4b89-9554-1af4e2626ca6,demo_env,wiz,virtualMachine,692ab2a4-3961-4b89-9554-1af4e2626ca6,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2020-10543""]",8.2,null,"The package `perl-macros` version `4:5.16.3-294.el7_6` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2020-10543`, which exists in versions `< 4:5.16.3-299.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:0343) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-10543) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `4:5.16.3-299.el7_9` or higher, using `yum update perl-macros`.",null,null,perl-macros,null,692ab2a4-3961-4b89-9554-1af4e2626ca6,yum update perl-macros,low,P3,null,2023-03-22 15:58:42.663442,2023-04-19 15:36:31,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'aa43e075-e13e-57f4-92ff-0b0e6034fa1b))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:b59f9d72-7778-5520-bfec-4d619d6294ad:wiz_issue:073ea60f-3b7a-472b-bc05-6ef373877f70,073ea60f-3b7a-472b-bc05-6ef373877f70:073ea60f-3b7a-472b-bc05-6ef373877f70,demo_env,wiz,virtualMachine,073ea60f-3b7a-472b-bc05-6ef373877f70,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2020-27779""]",7.5,null,"The package `grub2-pc-modules` version `1:2.02-0.86.el7_8` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2020-27779`, which exists in versions `< 1:2.02-0.87.el7_9.2`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:0699) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-27779) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1:2.02-0.87.el7_9.2` or higher, using `yum update grub2-pc-modules`.",null,null,grub2-pc-modules,null,073ea60f-3b7a-472b-bc05-6ef373877f70,yum update grub2-pc-modules,medium,P2,null,2023-03-22 15:58:43.158898,2023-04-19 15:36:29,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'b59f9d72-7778-5520-bfec-4d619d6294ad))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:6f993b8a-8859-5408-bf84-f9959c0e6f0c:wiz_issue:6d622eb1-27f3-4918-9092-46017bb6da5e,6d622eb1-27f3-4918-9092-46017bb6da5e:6d622eb1-27f3-4918-9092-46017bb6da5e,demo_env,wiz,virtualMachine,6d622eb1-27f3-4918-9092-46017bb6da5e,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2021-20233""]",8.2,null,"The package `grub2-tools-extra` version `1:2.02-0.86.el7_8` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2021-20233`, which exists in versions `< 1:2.02-0.87.el7_9.2`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:0699) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2021-20233) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1:2.02-0.87.el7_9.2` or higher, using `yum update grub2-tools-extra`.",null,null,grub2-tools-extra,null,6d622eb1-27f3-4918-9092-46017bb6da5e,yum update grub2-tools-extra,medium,P2,null,2023-03-22 15:58:43.391087,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'6f993b8a-8859-5408-bf84-f9959c0e6f0c))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:38038c46-8274-54a9-8428-a49a1eceb4f9:wiz_issue:692ab2a4-3961-4b89-9554-1af4e2626ca6,692ab2a4-3961-4b89-9554-1af4e2626ca6:692ab2a4-3961-4b89-9554-1af4e2626ca6,demo_env,wiz,virtualMachine,692ab2a4-3961-4b89-9554-1af4e2626ca6,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2016-2124""]",5.9,null,"The package `samba-common-libs` version `4.10.16-9.el7_9` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2016-2124`, which exists in versions `< 0:4.10.16-17.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:5192) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2016-2124) severity: `Medium`).nnThe vulnerability can be remediated by updating the package to version `4.10.16-17.el7_9` or higher, using `yum update samba-common-libs`.",null,null,samba-common-libs,null,692ab2a4-3961-4b89-9554-1af4e2626ca6,yum update samba-common-libs,low,P3,null,2023-03-22 15:58:43.613571,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'38038c46-8274-54a9-8428-a49a1eceb4f9))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:c577d3ae-9bdc-5a78-b3df-3151a7411337:wiz_issue:692ab2a4-3961-4b89-9554-1af4e2626ca6,692ab2a4-3961-4b89-9554-1af4e2626ca6:692ab2a4-3961-4b89-9554-1af4e2626ca6,demo_env,wiz,virtualMachine,692ab2a4-3961-4b89-9554-1af4e2626ca6,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2020-14372""]",7.5,null,"The package `grub2-tools-extra` version `1:2.02-0.86.el7_8` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2020-14372`, which exists in versions `< 1:2.02-0.87.el7_9.2`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:0699) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-14372) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1:2.02-0.87.el7_9.2` or higher, using `yum update grub2-tools-extra`.",null,null,grub2-tools-extra,null,692ab2a4-3961-4b89-9554-1af4e2626ca6,yum update grub2-tools-extra,low,P3,null,2023-03-22 15:58:43.498825,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'c577d3ae-9bdc-5a78-b3df-3151a7411337))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:c7a35fca-3b06-5f43-8348-5850172b170c:wiz_issue:073ea60f-3b7a-472b-bc05-6ef373877f70,073ea60f-3b7a-472b-bc05-6ef373877f70:073ea60f-3b7a-472b-bc05-6ef373877f70,demo_env,wiz,virtualMachine,073ea60f-3b7a-472b-bc05-6ef373877f70,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2014-0461""]",9.3,null,"File `/opt/ibm/java-x86_64-80/bin/javac` version `8.0.0` is vulnerable to `CVE-2014-0461`, which exists in versions `= 8.0.0`.nnThe vulnerability was found in the [National Vulnerability Database (NVD)](https://nvd.nist.gov/vuln/detail/CVE-2014-0461) based on the CPE `cpe:2.3:a:oracle:jdk` with NVD severity: `High`.nnThe file is associated with the technology `JDK`.nnThe vulnerability can be remediated by updating `JDK` to `8.0.2010` or higher.",null,null,cpe:2.3:a:oracle:jdk,null,073ea60f-3b7a-472b-bc05-6ef373877f70,null,medium,P2,null,2023-03-22 15:58:43.16283,2023-04-19 15:36:32,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'c7a35fca-3b06-5f43-8348-5850172b170c))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:dc1f3a43-93ef-58b0-b8de-9a2f6c4f66a6:wiz_issue:6d622eb1-27f3-4918-9092-46017bb6da5e,6d622eb1-27f3-4918-9092-46017bb6da5e:6d622eb1-27f3-4918-9092-46017bb6da5e,demo_env,wiz,virtualMachine,6d622eb1-27f3-4918-9092-46017bb6da5e,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2017-11144""]",7.5,null,"The package `php-cli` version `5.6.23` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2017-11144`, which exists in versions `>= 5.0.0, <= 5.6.30`.nnThe vulnerability was found in the [National Vulnerability Database (NVD)](https://nvd.nist.gov/vuln/detail/CVE-2017-11144) based on the CPE `cpe:2.3:a:php:php` with NVD severity: `High`.nnThe package is associated with the technology `PHP`.nnThe vulnerability can be remediated by updating `PHP` to `5.6.31` or higher.",null,null,php-cli,null,6d622eb1-27f3-4918-9092-46017bb6da5e,yum update php-cli,medium,P2,null,2023-03-22 15:58:42.990844,2023-04-19 15:36:32,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'dc1f3a43-93ef-58b0-b8de-9a2f6c4f66a6))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:74d498b6-c39f-58ca-8cdc-273553b4535f:wiz_issue:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,84fcc58a-106c-46ad-ae07-12dfc8a3efe0:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,demo_env,wiz,virtualMachine,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2023-0767""]",0,null,"The package `nss-tools` version `3.67.0-4.el7_9` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2023-0767`, which exists in versions `< 0:3.79.0-5.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2023:1332) with vendor severity: `High`.nnThe vulnerability can be remediated by updating the package to version `3.79.0-5.el7_9` or higher, using `yum update nss-tools`.",null,null,nss-tools,null,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,yum update nss-tools,medium,P2,null,2023-03-22 15:58:41.662617,2023-04-19 15:36:31,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'74d498b6-c39f-58ca-8cdc-273553b4535f))))),null,null
